tempo, streams
133.002, 4502853
99.954, 4499916
88.388, 4496232
153.992, 4496094
117.016, 4495851
131.96, 4494278
140.057, 4492902
77.028, 4492703
80.849, 4491520
136.936, 4485894
104.017, 4484835
159.956, 4479406
75.481, 4476183
87.03, 4476100
103.006, 4472953
126.989, 4470597
110.977, 4467968
136.022, 4466510
99.997, 4465013
121.91, 4464559
193.851, 4462744
97.012, 4461695
149.034, 4460984
156.008, 4460662
118.823, 4457010
140.029, 4450945
170.13, 4445415
121.924, 4444521
126.684, 4443320
76.48, 4442837
145.075, 4442120
108.991, 4437818
110.049, 4437434
115.056, 4435538
88.808, 4435448
94.016, 4429263
125.641, 4429092
140.034, 4428903
104.906, 4426272
79.973, 4422052
124.018, 4420722
111.454, 4420338
167.987, 4419295
121.96, 4416484
111.974, 4416459
100.073, 4415398
114.036, 4412401
94.965, 4412014
90.053, 4409061
119.961, 4401357
120.932, 4392718
161.976, 4385906
135.809, 4381163
114.014, 4375954
122.03, 4374448
84.005, 4371370
75.022, 4364462
154.965, 4361757
140.015, 4360971
162.974, 4355164
205.116, 4353563
82.989, 4352536
92.02, 4348390
83.425, 4345690
160.068, 4345605
160.087, 4343251
139.962, 4342180
180.331, 4321201
180.09, 4316286
125.974, 4311097
108.999, 4309737
97.984, 4307454
83.19, 4306040
124.09, 4302449
83.226, 4297831
160.174, 4295985
84.996, 4292924
120.053, 4292822
150.225, 4291810
90.025, 4289914
90.991, 4285515
129.216, 4285014
160.073, 4283784
180.239, 4280976
83.987, 4280156
173.095, 4277967
107.906, 4275939
128.074, 4263880
115.014, 4262643
142.008, 4250843
101.037, 4250022
119.082, 4248642
149.957, 4241959
115.944, 4241042
144.033, 4239120
103.036, 4238492
156.025, 4232996
85.932, 4230082
148.04, 4227364
95.156, 4220954
77.492, 4219006
100.011, 4214500
86.01, 4213019
171.535, 4203767
160.976, 4203727
146.97, 4199291
86.99, 4194306
142.961, 4193702
72.635, 4189111
111.038, 4187081
140.135, 4181519
90.09, 4175431
140.05, 4169823
94.007, 4169324
94.095, 4166609
154.175, 4157704
90.012, 4157114
160.036, 4156714
144.076, 4154936
134.598, 4154838
85.819, 4148322
106.985, 4147512
94.08, 4141985
138.064, 4133199
159.911, 4125479
149.918, 4116188
160.174, 4115165
144.913, 4114232
105.108, 4108636
139.972, 4104415
106.971, 4102295
169.033, 4080859
115.384, 4072158
100.042, 4067764
162.065, 4067269
77.547, 4062450
75.004, 4055928
100.015, 4054038
88.062, 4050311
114.95, 4027932
143.019, 4026639
124.013, 4021487
94.981, 4019705
126.694, 4010800
75.168, 4002713
77.389, 4000891
135.095, 3999505
82.273, 3996711
132.066, 3996651
123.524, 3992595
127.053, 3991190
163.954, 3986295
125.019, 3984039
177.031, 3971712
85.028, 3959792
136.082, 3953532
100.05, 3950404
119.934, 3946801
93.798, 3940263
109.977, 3934056
120.058, 3932201
150.184, 3929870
86.73, 3929171
103.031, 3926159
170.033, 3925527
130.08, 3923573
96.703, 3912138
95.943, 3909916
76.854, 3905724
182.785, 3896269
127.667, 3885608
89.996, 3861451
79.983, 3856488
164.971, 3854154
120.026, 3843346
89.995, 3840017
101.96, 3825064
120.934, 3824938
156.015, 3823251
121.164, 3821752
103.956, 3821018
105.015, 3812830
100.028, 3806790
180.055, 3800373
97.031, 3799078
126.121, 3797718
142.042, 3793026
143.949, 3781901
211.842, 3774345
90.008, 3752647
134.981, 3730585
136.045, 3729844
124.069, 3726948
136.043, 3723767
120.034, 3709561
83.485, 3706781
97.997, 3692260
175.894, 3685086
103.666, 3675218
76.484, 3674205
120.056, 3658010
90.034, 3653538
107.015, 3651671
122.952, 3651458
80.401, 3642188
94.864, 3639673
79.526, 3635414
155.055, 3635405
101.977, 3597699
94.037, 3596116
91.638, 3593955
119.999, 3592368
124.008, 3580700
129.356, 3575404
124.012, 3571602
135.009, 3557778
71.855, 3534516
90.034, 3532557
119.973, 3508716
112.868, 3488062
169.959, 3482941
110.979, 3465934
130.099, 3457583
110.006, 3448519
119.982, 3445230
100.021, 3440595
121.918, 3438591
96.991, 3430714
120.056, 3424880
115.414, 3424032
114.932, 3413387
85.944, 3409899
167.999, 3397575
79.938, 3396784
112.948, 3394752
98.026, 3384626
109.999, 3382486
126.986, 3376698
115.019, 3372475
145.12, 3370644
134.878, 3368899
143.001, 3358858
147.057, 3345887
153.047, 3336413
124.024, 3329889
125.978, 3323082
123.004, 3306862
93.001, 3282104
139.963, 3278983
81.311, 3275927
139.957, 3274964
136.059, 3274144
84.383, 3273724
121.087, 3262755
124.123, 3262418
164.027, 3260019
125.034, 3259742
134.868, 3258938
144.072, 3245431
99.957, 3245015
112.001, 3240981
123.922, 3239177
122.919, 3236589
153.249, 3224559
104.891, 3223687
130.033, 3221363
173.986, 3214643
168.104, 3211380
127.055, 3186794
114.991, 3142189
120.053, 3127801
94.99, 3125372
146.928, 3111623
150.008, 3104203
125.086, 3100361
170.157, 3093718
151.779, 3085640
119.971, 3079976
137.948, 3058342
112.534, 3052833
112.002, 3036355
137.937, 3031718
109.992, 3025532
132.994, 2968217
116.068, 2968164
95.846, 2934931
143.86, 2933368
83.339, 2922341
123.972, 2907354
102.01, 2900036
136.982, 2829619
131.973, 2827992
116.995, 2753947
114.988, 2706799
173.94, 2705104
126.001, 2692337
71.105, 2684017
94.006, 2673597
123.063, 2670842
111.995, 2638669
94.013, 2630356
103.027, 2598170
173.935, 2580512
120.076, 2541963
177.908, 2525159
-4.644, 56
-6.405, 1
